"time{s}","ControlVolume1\C\p.T{K}","ControlVolume2\C\p.T{K}"
86.2900000000074,329.831264622426,329.852959997503
86.3000000000074,329.831365922898,329.853048273164
86.3100000000074,329.831467162553,329.85313649583
86.3200000000074,329.831568341429,329.853224665531
86.3300000000074,329.831669459562,329.853312782299
86.3400000000074,329.831770516989,329.853400846166
86.3500000000074,329.831871513746,329.853488857164
86.3600000000074,329.831972449869,329.853576815324
86.3700000000075,329.832073325395,329.853664720678
86.3800000000075,329.832174140361,329.853752573258
86.3900000000075,329.832274894802,329.853840373096
86.4000000000075,329.832375588756,329.853928120223
86.4100000000075,329.832476222257,329.854015814671
86.4200000000075,329.832576795343,329.854103456471
86.4300000000075,329.83267730805,329.854191045655
86.4400000000075,329.832777760414,329.854278582256
86.4500000000075,329.832878152472,329.854366066303
86.4600000000075,329.832978484259,329.854453497829
86.4700000000075,329.833078755811,329.854540876865
86.4800000000075,329.833178967166,329.854628203444
86.4900000000075,329.833279118358,329.854715477595
86.5000000000075,329.833379209425,329.854802699352
86.5100000000075,329.833479240402,329.854889868744
86.5200000000075,329.833579211325,329.854976985805
86.5300000000075,329.833679122231,329.855064050564
86.5400000000075,329.833778973155,329.855151063054
86.5500000000075,329.833878764134,329.855238023306
86.5600000000075,329.833978495202,329.855324931351
86.5700000000076,329.834078166398,329.855411787221
86.5800000000076,329.834177777755,329.855498590947
86.5900000000076,329.834277329311,329.85558534256
86.6000000000076,329.834376821101,329.855672042091
86.6100000000076,329.834476253161,329.855758689573
86.6200000000076,329.834575625527,329.855845285035
86.6300000000076,329.834674938234,329.855931828509
86.6400000000076,329.834774191319,329.856018320027
86.6500000000076,329.834873384817,329.85610475962
86.6600000000076,329.834972518765,329.856191147319
86.6700000000076,329.835071593197,329.856277483154
86.6800000000076,329.83517060815,329.856363767158
86.6900000000076,329.835269563659,329.856449999361
86.7000000000076,329.83536845976,329.856536179794
86.7100000000076,329.835467296489,329.856622308489
86.7200000000076,329.835566073881,329.856708385476
86.7300000000076,329.835664791972,329.856794410787
86.7400000000076,329.835763450797,329.856880384452
86.7500000000076,329.835862050393,329.856966306503
86.7600000000077,329.835960590794,329.85705217697
86.7700000000077,329.836059072036,329.857137995885
86.7800000000077,329.836157494155,329.857223763278
86.7900000000077,329.836255857187,329.857309479181
86.8000000000077,329.836354161165,329.857395143624
86.8100000000077,329.836452406127,329.857480756638
86.8200000000077,329.836550592108,329.857566318255
86.8300000000077,329.836648719142,329.857651828504
86.8400000000077,329.836746787266,329.857737287417
86.8500000000077,329.836844796515,329.857822695025
86.8600000000077,329.836942746923,329.857908051358
86.8700000000077,329.837040638527,329.857993356447
86.8800000000077,329.837138471362,329.858078610323
86.8900000000077,329.837236245463,329.858163813017
86.9000000000077,329.837333960865,329.858248964559
86.9100000000077,329.837431617603,329.858334064981
86.9200000000077,329.837529215713,329.858419114312
86.9300000000077,329.83762675523,329.858504112584
86.9400000000077,329.837724236189,329.858589059827
86.9500000000077,329.837821658625,329.858673956071
86.9600000000078,329.837919022574,329.858758801348
86.9700000000078,329.83801632807,329.858843595688
86.9800000000078,329.838113575148,329.858928339122
86.9900000000078,329.838210763845,329.85901303168
87.0000000000078,329.838307894194,329.859097673392
87.0100000000078,329.83840496623,329.85918226429
87.0200000000078,329.838501979989,329.859266804403
87.0300000000078,329.838598935507,329.859351293763
87.0400000000078,329.838695832816,329.859435732399
87.0500000000078,329.838792671953,329.859520120342
87.0600000000078,329.838889452953,329.859604457623
87.0700000000078,329.83898617585,329.859688744272
87.0800000000078,329.83908284068,329.859772980319
87.0900000000078,329.839179447477,329.859857165795
87.1000000000078,329.839275996275,329.85994130073
87.1100000000078,329.839372487111,329.860025385155
87.1200000000078,329.839468920018,329.860109419099
87.1300000000078,329.839565295032,329.860193402593
87.1400000000078,329.839661612187,329.860277335668
87.1500000000079,329.839757871518,329.860361218353
87.1600000000079,329.839854073059,329.86044505068
87.1700000000079,329.839950216846,329.860528832677
87.1800000000079,329.840046302912,329.860612564376
87.1900000000079,329.840142331294,329.860696245806
87.2000000000079,329.840238302024,329.860779876998
87.2100000000079,329.840334215139,329.860863457982
87.2200000000079,329.840430070672,329.860946988788
87.2300000000079,329.840525868658,329.861030469446
87.2400000000079,329.840621609131,329.861113899986
87.2500000000079,329.840717292127,329.861197280438
87.2600000000079,329.840812917679,329.861280610833
87.2700000000079,329.840908485823,329.861363891201
87.2800000000079,329.841003996592,329.861447121571
87.2900000000079,329.841099450021,329.861530301973
87.3000000000079,329.841194846144,329.861613432438
87.3100000000079,329.841290184996,329.861696512996
87.3200000000079,329.841385466612,329.861779543675
87.3300000000079,329.841480691025,329.861862524508
87.3400000000079,329.84157585827,329.861945455522
87.350000000008,329.841670968381,329.862028336749
87.360000000008,329.841766021393,329.862111168218
87.370000000008,329.84186101734,329.862193949959
87.380000000008,329.841955956256,329.862276682002
87.390000000008,329.842050838175,329.862359364376
87.400000000008,329.842145663132,329.862441997112
87.410000000008,329.84224043116,329.862524580239
87.420000000008,329.842335142295,329.862607113788
87.430000000008,329.842429796569,329.862689597787
87.440000000008,329.842524394018,329.862772032267
87.450000000008,329.842618934675,329.862854417257
87.460000000008,329.842713418574,329.862936752787
87.470000000008,329.84280784575,329.863019038887
87.480000000008,329.842902216237,329.863101275586
87.490000000008,329.842996530068,329.863183462914
87.500000000008,329.843090787277,329.863265600901
87.510000000008,329.8431849879,329.863347689577
87.520000000008,329.843279131969,329.86342972897
87.530000000008,329.843373219518,329.863511719111
87.5400000000081,329.843467250582,329.863593660028
87.5500000000081,329.843561225194,329.863675551753
87.5600000000081,329.843655143388,329.863757394314
87.5700000000081,329.843749005199,329.86383918774
87.5800000000081,329.84384281066,329.863920932061
87.5900000000081,329.843936559804,329.864002627308
87.6000000000081,329.844030252666,329.864084273508
87.6100000000081,329.844123889279,329.864165870692
87.6200000000081,329.844217469678,329.864247418889
87.6300000000081,329.844310993895,329.864328918128
87.6400000000081,329.844404461965,329.864410368439
87.6500000000081,329.844497873922,329.864491769851
87.6600000000081,329.844591229798,329.864573122394
87.6700000000081,329.844684529628,329.864654426097
87.6800000000081,329.844777773446,329.864735680989
87.6900000000081,329.844870961284,329.864816887099
87.7000000000081,329.844964093178,329.864898044457
87.7100000000081,329.845057169159,329.864979153092
87.7200000000081,329.845150189262,329.865060213034
87.7300000000081,329.84524315352,329.86514122431
87.7400000000082,329.845336061967,329.865222186952
87.7500000000082,329.845428914637,329.865303100988
87.7600000000082,329.845521711562,329.865383966447
87.7700000000082,329.845614452777,329.865464783358
87.7800000000082,329.845707138314,329.86554555175
87.7900000000082,329.845799768208,329.865626271653
87.8000000000082,329.845892342491,329.865706943096
87.8100000000082,329.845984861196,329.865787566108
87.8200000000082,329.846077324359,329.865868140717
87.8300000000082,329.846169732011,329.865948666953
87.8400000000082,329.846262084186,329.866029144846
87.8500000000082,329.846354380917,329.866109574423
87.8600000000082,329.846446622238,329.866189955714
87.8700000000082,329.846538808181,329.866270288748
87.8800000000082,329.846630938781,329.866350573554
87.8900000000082,329.84672301407,329.866430810161
87.9000000000082,329.846815034081,329.866510998598
87.9100000000082,329.846906998848,329.866591138893
87.9200000000082,329.846998908404,329.866671231076
87.9300000000082,329.847090762782,329.866751275176
87.9400000000083,329.847182562015,329.866831271221
87.9500000000083,329.847274306137,329.86691121924
87.9600000000083,329.84736599518,329.866991119263
87.9700000000083,329.847457629177,329.867070971317
87.9800000000083,329.847549208161,329.867150775432
87.9900000000083,329.847640732166,329.867230531637
88.0000000000083,329.847732201225,329.867310239959
88.0100000000083,329.84782361537,329.867389900429
88.0200000000083,329.847914974634,329.867469513074
88.0300000000083,329.848006279051,329.867549077924
88.0400000000083,329.848097528653,329.867628595007
88.0500000000083,329.848188723474,329.867708064352
88.0600000000083,329.848279863545,329.867787485987
88.0700000000083,329.8483709489,329.867866859941
88.0800000000083,329.848461979573,329.867946186243
88.0900000000083,329.848552955594,329.868025464921
88.1000000000083,329.848643876999,329.868104696004
88.1100000000083,329.848734743818,329.868183879521
88.1200000000083,329.848825556086,329.8682630155
88.1300000000084,329.848916313834,329.868342103969
88.1400000000084,329.849007017096,329.868421144958
88.1500000000084,329.849097665904,329.868500138494
88.1600000000084,329.849188260291,329.868579084606
88.1700000000084,329.84927880029,329.868657983322
88.1800000000084,329.849369285932,329.868736834672
88.1900000000084,329.849459717252,329.868815638683
88.2000000000084,329.849550094281,329.868894395385
88.2100000000084,329.849640417052,329.868973104804
88.2200000000084,329.849730685598,329.86905176697
88.2300000000084,329.849820899951,329.869130381911
88.2400000000084,329.849911060144,329.869208949656
88.2500000000084,329.850001166209,329.869287470232
88.2600000000084,329.850091218178,329.869365943668
88.2700000000084,329.850181216085,329.869444369993
88.2800000000084,329.850271159962,329.869522749234
88.2900000000084,329.85036104984,329.86960108142
88.3000000000084,329.850450885754,329.869679366579
88.3100000000084,329.850540667734,329.86975760474
88.3200000000084,329.850630395813,329.86983579593
88.3300000000085,329.850720070024,329.869913940178
88.3400000000085,329.850809690399,329.869992037512
88.3500000000085,329.850899256971,329.870070087961
88.3600000000085,329.850988769771,329.870148091551
88.3700000000085,329.851078228831,329.870226048312
88.3800000000085,329.851167634186,329.870303958271
88.3900000000085,329.851256985865,329.870381821457
88.4000000000085,329.851346283902,329.870459637898
88.4100000000085,329.851435528329,329.870537407622
88.4200000000085,329.851524719178,329.870615130656
88.4300000000085,329.851613856481,329.870692807029
88.4400000000085,329.851702940271,329.870770436769
88.4500000000085,329.851791970579,329.870848019904
88.4600000000085,329.851880947437,329.870925556462
88.4700000000085,329.851969870878,329.871003046471
88.4800000000085,329.852058740934,329.871080489958
88.4900000000085,329.852147557637,329.871157886952
88.5000000000085,329.852236321018,329.871235237481
88.5100000000085,329.852325031111,329.871312541572
88.5200000000086,329.852413687946,329.871389799253
88.5300000000086,329.852502291556,329.871467010553
88.5400000000086,329.852590841972,329.871544175499
88.5500000000086,329.852679339228,329.871621294118
88.5600000000086,329.852767783353,329.87169836644
