"time{s}","ControlVolume1\C\p.T{K}","ControlVolume2\C\p.T{K}"
48.2299999999991,328.422557500852,328.625142378912
48.2399999999991,328.423504358338,328.62596804741
48.2499999999991,328.424450647756,328.626793219583
48.2599999999991,328.425396369446,328.62761789573
48.2699999999991,328.426341523748,328.62844207615
48.2799999999991,328.427286111002,328.629265761143
48.2899999999991,328.428230131548,328.630088951008
48.2999999999991,328.429173585724,328.630911646042
48.3099999999991,328.43011647387,328.631733846546
48.3199999999991,328.431058796324,328.632555552816
48.3299999999991,328.432000553427,328.633376765152
48.3399999999991,328.432941745515,328.634197483851
48.3499999999991,328.433882372927,328.635017709211
48.3599999999991,328.434822436003,328.635837441529
48.3699999999991,328.435761935078,328.636656681104
48.3799999999991,328.436700870492,328.637475428232
48.3899999999991,328.437639242582,328.638293683211
48.3999999999991,328.438577051684,328.639111446337
48.4099999999991,328.439514298137,328.639928717907
48.4199999999991,328.440450982277,328.640745498218
48.4299999999991,328.441387104441,328.641561787566
48.4399999999991,328.442322664966,328.642377586246
48.4499999999991,328.443257664187,328.643192894556
48.4599999999991,328.44419210244,328.644007712791
48.4699999999991,328.445125980063,328.644822041247
48.4799999999991,328.44605929739,328.645635880218
48.4899999999991,328.446992054758,328.646449230001
48.4999999999991,328.447924252501,328.64726209089
48.5099999999991,328.448855890954,328.648074463181
48.5199999999991,328.449786970453,328.648886347167
48.5299999999991,328.450717491332,328.649697743144
48.5399999999991,328.451647453925,328.650508651406
48.5499999999991,328.452576858568,328.651319072247
48.5599999999991,328.453505705594,328.652129005961
48.5699999999991,328.454433995338,328.652938452842
48.5799999999991,328.455361728132,328.653747413184
48.5899999999991,328.456288904311,328.65455588728
48.5999999999991,328.457215524207,328.655363875423
48.6099999999991,328.458141588154,328.656171377906
48.6199999999991,328.459067096486,328.656978395023
48.6299999999991,328.459992049534,328.657784927066
48.6399999999991,328.460916447631,328.658590974328
48.6499999999991,328.46184029111,328.659396537101
48.6599999999991,328.462763580302,328.660201615677
48.6699999999991,328.463686315541,328.661006210348
48.6799999999991,328.464608497156,328.661810321407
48.6899999999991,328.465530125481,328.662613949145
48.6999999999991,328.466451200846,328.663417093853
48.709999999999,328.467371723583,328.664219755822
48.719999999999,328.468291694022,328.665021935345
48.729999999999,328.469211112494,328.665823632711
48.739999999999,328.47012997933,328.666624848212
48.749999999999,328.471048294861,328.667425582139
48.759999999999,328.471966059416,328.668225834781
48.769999999999,328.472883273326,328.669025606428
48.779999999999,328.47379993692,328.669824897372
48.789999999999,328.474716050527,328.670623707902
48.799999999999,328.475631614478,328.671422038307
48.809999999999,328.476546629102,328.672219888878
48.819999999999,328.477461094727,328.673017259902
48.829999999999,328.478375011682,328.673814151671
48.839999999999,328.479288380296,328.674610564473
48.849999999999,328.480201200897,328.675406498596
48.859999999999,328.481113473814,328.676201954329
48.869999999999,328.482025199375,328.676996931961
48.879999999999,328.482936377907,328.67779143178
48.889999999999,328.483847009738,328.678585454074
48.899999999999,328.484757095196,328.679378999132
48.909999999999,328.485666634608,328.68017206724
48.919999999999,328.4865756283,328.680964658687
48.929999999999,328.4874840766,328.68175677376
48.939999999999,328.488391979834,328.682548412746
48.949999999999,328.48929933833,328.683339575932
48.959999999999,328.490206152412,328.684130263606
48.969999999999,328.491112422408,328.684920476053
48.979999999999,328.492018148643,328.685710213561
48.989999999999,328.492923331443,328.686499476416
48.999999999999,328.493827971133,328.687288264904
49.009999999999,328.494732068038,328.688076579311
49.019999999999,328.495635622485,328.688864419924
49.029999999999,328.496538634797,328.689651787026
49.039999999999,328.4974411053,328.690438680905
49.049999999999,328.498343034317,328.691225101846
49.059999999999,328.499244422174,328.692011050133
49.069999999999,328.500145269194,328.692796526052
49.079999999999,328.501045575702,328.693581529887
49.089999999999,328.501945342021,328.694366061923
49.099999999999,328.502844568475,328.695150122445
49.109999999999,328.503743255387,328.695933711736
49.119999999999,328.50464140308,328.696716830082
49.129999999999,328.505539011878,328.697499477766
49.139999999999,328.506436082102,328.698281655071
49.149999999999,328.507332614077,328.699063362281
49.159999999999,328.508228608123,328.699844599681
49.169999999999,328.509124064565,328.700625367552
49.179999999999,328.510018983722,328.701405666178
49.189999999999,328.510913365918,328.702185495842
49.199999999999,328.511807211474,328.702964856827
49.2099999999989,328.512700520711,328.703743749415
49.2199999999989,328.513593293951,328.704522173888
49.2299999999989,328.514485531514,328.70530013053
49.2399999999989,328.515377233722,328.706077619621
49.2499999999989,328.516268400896,328.706854641444
49.2599999999989,328.517159033355,328.70763119628
49.2699999999989,328.518049131421,328.708407284412
49.2799999999989,328.518938695413,328.709182906119
49.2899999999989,328.519827725651,328.709958061685
49.2999999999989,328.520716222455,328.710732751388
49.3099999999989,328.521604186145,328.711506975512
49.3199999999989,328.52249161704,328.712280734335
49.3299999999989,328.523378515458,328.713054028138
49.3399999999989,328.52426488172,328.713826857203
49.3499999999989,328.525150716143,328.714599221808
49.3599999999989,328.526036019047,328.715371122235
49.3699999999989,328.52692079075,328.716142558762
49.3799999999989,328.52780503157,328.71691353167
49.3899999999989,328.528688741825,328.717684041237
49.3999999999989,328.529571921833,328.718454087744
49.4099999999989,328.530454571912,328.71922367147
49.4199999999989,328.531336692379,328.719992792692
49.4299999999989,328.532218283551,328.720761451691
49.4399999999989,328.533099345746,328.721529648744
49.4499999999989,328.53397987928,328.722297384131
49.4599999999989,328.53485988447,328.723064658129
49.4699999999989,328.535739361632,328.723831471017
49.4799999999989,328.536618311084,328.724597823072
49.4899999999989,328.537496733141,328.725363714572
49.4999999999989,328.538374628119,328.726129145795
49.5099999999989,328.539251996333,328.726894117019
49.5199999999989,328.5401288381,328.72765862852
49.5299999999989,328.541005153735,328.728422680576
49.5399999999989,328.541880943553,328.729186273464
49.5499999999989,328.542756207869,328.72994940746
49.5599999999989,328.543630946998,328.730712082841
49.5699999999989,328.544505161254,328.731474299883
49.5799999999989,328.545378850952,328.732236058863
49.5899999999989,328.546252016406,328.732997360057
49.5999999999989,328.547124657931,328.733758203741
49.6099999999989,328.54799677584,328.73451859019
49.6199999999989,328.548868370447,328.735278519679
49.6299999999989,328.549739442065,328.736037992485
49.6399999999989,328.550609991008,328.736797008883
49.6499999999989,328.551480017589,328.737555569148
49.6599999999989,328.552349522121,328.738313673554
49.6699999999989,328.553218504917,328.739071322377
49.6799999999989,328.554086966288,328.73982851589
49.6899999999989,328.554954906549,328.740585254369
49.6999999999989,328.55582232601,328.741341538087
49.7099999999989,328.556689224984,328.742097367319
49.7199999999988,328.557555603783,328.742852742339
49.7299999999988,328.558421462719,328.74360766342
49.7399999999988,328.559286802102,328.744362130836
49.7499999999988,328.560151622244,328.745116144859
49.7599999999988,328.561015923457,328.745869705765
49.7699999999988,328.561879706051,328.746622813825
49.7799999999988,328.562742970337,328.747375469313
49.7899999999988,328.563605716625,328.748127672501
49.7999999999988,328.564467945226,328.748879423661
49.8099999999988,328.56532965645,328.749630723067
49.8199999999988,328.566190850607,328.750381570991
49.8299999999988,328.567051528007,328.751131967704
49.8399999999988,328.56791168896,328.751881913478
49.8499999999988,328.568771333774,328.752631408585
49.8599999999988,328.569630462759,328.753380453298
49.8699999999988,328.570489076225,328.754129047886
49.8799999999988,328.571347174479,328.754877192622
49.8899999999988,328.572204757832,328.755624887776
49.8999999999988,328.57306182659,328.75637213362
49.9099999999988,328.573918381064,328.757118930424
49.9199999999988,328.57477442156,328.757865278459
49.9299999999988,328.575629948387,328.758611177995
49.9399999999988,328.576484961852,328.759356629302
49.9499999999988,328.577339462264,328.760101632651
49.9599999999988,328.578193449929,328.760846188311
49.9699999999988,328.579046925155,328.761590296553
49.9799999999988,328.579899888249,328.762333957645
49.9899999999988,328.580752339517,328.763077171858
49.9999999999988,328.581604279267,328.76381993946
50.0099999999988,328.582455707805,328.764562260721
50.0199999999988,328.583306625437,328.765304135909
50.0299999999988,328.584157032469,328.766045565294
50.0399999999988,328.585006929208,328.766786549143
50.0499999999988,328.585856315958,328.767527087727
50.0599999999988,328.586705193027,328.768267181312
50.0699999999988,328.587553560718,328.769006830166
50.0799999999988,328.588401419338,328.769746034559
50.0899999999988,328.589248769191,328.770484794757
50.0999999999988,328.590095610583,328.771223111028
50.1099999999988,328.590941943817,328.77196098364
50.1199999999988,328.591787769199,328.772698412861
50.1299999999988,328.592633087032,328.773435398956
50.1399999999988,328.593477897621,328.774171942194
50.1499999999988,328.59432220127,328.77490804284
50.1599999999988,328.595165998283,328.775643701162
50.1699999999988,328.596009288962,328.776378917427
50.1799999999988,328.596852073613,328.777113691899
50.1899999999988,328.597694352537,328.777848024847
50.1999999999988,328.598536126038,328.778581916535
50.2099999999988,328.599377394419,328.77931536723
50.2199999999987,328.600218157982,328.780048377197
50.2299999999987,328.60105841703,328.780780946701
50.2399999999987,328.601898171865,328.781513076009
50.2499999999987,328.60273742279,328.782244765385
50.2599999999987,328.603576170106,328.782976015094
50.2699999999987,328.604414414116,328.783706825402
50.2799999999987,328.60525215512,328.784437196572
50.2899999999987,328.60608939342,328.785167128871
50.2999999999987,328.606926129318,328.785896622561
50.3099999999987,328.607762363114,328.786625677907
50.3199999999987,328.60859809511,328.787354295173
50.3299999999987,328.609433325606,328.788082474623
50.3399999999987,328.610268054902,328.788810216522
50.3499999999987,328.6111022833,328.789537521132
50.3599999999987,328.611936011098,328.790264388716
50.3699999999987,328.612769238598,328.790990819539
50.3799999999987,328.613601966099,328.791716813864
50.3899999999987,328.6144341939,328.792442371952
50.3999999999987,328.615265922302,328.793167494068
50.4099999999987,328.616097151603,328.793892180473
50.4199999999987,328.616927882102,328.79461643143
50.4299999999987,328.617758114099,328.795340247202
50.4399999999987,328.618587847892,328.796063628051
50.4499999999987,328.619417083779,328.796786574238
50.4599999999987,328.62024582206,328.797509086026
50.4699999999987,328.621074063032,328.798231163675
50.4799999999987,328.621901806993,328.798952807449
50.4899999999987,328.622729054242,328.799674017607
50.4999999999987,328.623555805075,328.800394794412
50.5099999999987,328.624382059791,328.801115138124
50.5199999999987,328.625207818686,328.801835049004
50.5299999999987,328.626033082059,328.802554527313
50.5399999999987,328.626857850205,328.803273573311
50.5499999999987,328.627682123421,328.803992187259
50.5599999999987,328.628505902005,328.804710369417
50.5699999999987,328.629329186253,328.805428120046
50.5799999999987,328.63015197646,328.806145439404
50.5899999999987,328.630974272923,328.806862327752
50.5999999999987,328.631796075939,328.80757878535
50.6099999999987,328.632617385801,328.808294812457
50.6199999999987,328.633438202807,328.809010409332
50.6299999999987,328.634258527252,328.809725576234
50.6399999999987,328.63507835943,328.810440313423
50.6499999999987,328.635897699638,328.811154621156
50.6599999999987,328.636716548168,328.811868499694
50.6699999999987,328.637534905317,328.812581949294
50.6799999999987,328.638352771379,328.813294970215
50.6899999999987,328.639170146648,328.814007562715
50.6999999999987,328.639987031419,328.814719727052
50.7099999999987,328.640803425984,328.815431463483
50.7199999999986,328.641619330639,328.816142772267
50.7299999999986,328.642434745676,328.816853653662
50.7399999999986,328.64324967139,328.817564107923
50.7499999999986,328.644064108073,328.81827413531
50.7599999999986,328.644878056018,328.818983736079
50.7699999999986,328.645691515518,328.819692910486
50.7799999999986,328.646504486867,328.820401658789
50.7899999999986,328.647316970357,328.821109981244
50.7999999999986,328.64812896628,328.821817878109
50.8099999999986,328.648940474928,328.822525349638
50.8199999999986,328.649751496593,328.823232396088
50.8299999999986,328.650562031568,328.823939017716
50.8399999999986,328.651372080143,328.824645214777
50.8499999999986,328.652181642612,328.825350987527
50.8599999999986,328.652990719264,328.826056336221
50.8699999999986,328.653799310391,328.826761261114
50.8799999999986,328.654607416284,328.827465762463
50.8899999999986,328.655415037234,328.828169840522
50.8999999999986,328.656222173531,328.828873495546
50.9099999999986,328.657028825467,328.829576727789
50.9199999999986,328.657834993331,328.830279537507
50.9299999999986,328.658640677413,328.830981924953
50.9399999999986,328.659445878004,328.831683890383
50.9499999999986,328.660250595392,328.83238543405
50.9599999999986,328.661054829869,328.833086556208
50.9699999999986,328.661858581723,328.833787257112
50.9799999999986,328.662661851244,328.834487537014
50.9899999999986,328.66346463872,328.835187396168
50.9999999999986,328.664266944441,328.835886834828
51.0099999999986,328.665068768695,328.836585853247
51.0199999999986,328.665870111772,328.837284451678
51.0299999999986,328.666670973958,328.837982630374
51.0399999999986,328.667471355543,328.838680389588
51.0499999999986,328.668271256815,328.839377729572
51.0599999999986,328.669070678061,328.840074650578
51.0699999999986,328.66986961957,328.84077115286
51.0799999999986,328.670668081628,328.841467236668
51.0899999999986,328.671466064524,328.842162902256
51.0999999999986,328.672263568544,328.842858149875
51.1099999999986,328.673060593975,328.843552979777
51.1199999999986,328.673857141105,328.844247392213
51.1299999999986,328.67465321022,328.844941387434
51.1399999999986,328.675448801606,328.845634965693
51.1499999999986,328.676243915551,328.846328127239
51.1599999999986,328.677038552339,328.847020872324
51.1699999999986,328.677832712258,328.847713201199
51.1799999999986,328.678626395592,328.848405114114
51.1899999999986,328.679419602628,328.849096611319
51.1999999999986,328.680212333651,328.849787693066
51.2099999999986,328.681004588947,328.850478359604
51.2199999999985,328.6817963688,328.851168611183
51.2299999999985,328.682587673496,328.851858448053
51.2399999999985,328.683378503319,328.852547870464
51.2499999999985,328.684168858555,328.853236878665
51.2599999999985,328.684958739486,328.853925472906
51.2699999999985,328.685748146399,328.854613653436
51.2799999999985,328.686537079577,328.855301420505
51.2899999999985,328.687325539303,328.85598877436
51.2999999999985,328.688113525863,328.856675715251
51.3099999999985,328.688901039539,328.857362243426
51.3199999999985,328.689688080614,328.858048359135
51.3299999999985,328.690474649373,328.858734062625
51.3399999999985,328.691260746098,328.859419354144
51.3499999999985,328.692046371073,328.860104233941
51.3599999999985,328.692831524579,328.860788702264
51.3699999999985,328.6936162069,328.86147275936
51.3799999999985,328.694400418318,328.862156405476
51.3899999999985,328.695184159116,328.862839640861
51.3999999999985,328.695967429575,328.863522465762
51.4099999999985,328.696750229978,328.864204880425
51.4199999999985,328.697532560605,328.864886885098
51.4299999999985,328.69831442174,328.865568480027
51.4399999999985,328.699095813663,328.86624966546
51.4499999999985,328.699876736655,328.866930441642
51.4599999999985,328.700657190998,328.867610808821
51.4699999999985,328.701437176972,328.868290767242
51.4799999999985,328.702216694859,328.868970317152
51.4899999999985,328.702995744939,328.869649458796
51.4999999999985,328.703774327492,328.87032819242
51.5099999999985,328.704552442799,328.87100651827
51.5199999999985,328.705330091139,328.871684436592
51.5299999999985,328.706107272794,328.872361947631
51.5399999999985,328.706883988041,328.873039051631
51.5499999999985,328.707660237162,328.873715748838
51.5599999999985,328.708436020435,328.874392039498
51.5699999999985,328.70921133814,328.875067923854
51.5799999999985,328.709986190556,328.875743402151
51.5899999999985,328.710760577961,328.876418474634
51.5999999999985,328.711534500635,328.877093141548
51.6099999999985,328.712307958856,328.877767403135
51.6199999999985,328.713080952903,328.878441259641
51.6299999999985,328.713853483053,328.879114711308
51.6399999999985,328.714625549586,328.879787758382
51.6499999999985,328.715397152778,328.880460401105
51.6599999999985,328.716168292908,328.88113263972
51.6699999999985,328.716938970253,328.881804474472
51.6799999999985,328.717709185091,328.882475905603
51.6899999999985,328.718478937698,328.883146933356
51.6999999999985,328.719248228353,328.883817557974
51.7099999999985,328.720017057331,328.8844877797
51.7199999999985,328.720785424911,328.885157598776
51.7299999999984,328.721553331367,328.885827015445
51.7399999999984,328.722320776978,328.886496029949
51.7499999999984,328.723087762018,328.887164642529
51.7599999999984,328.723854286765,328.887832853429
51.7699999999984,328.724620351494,328.888500662889
51.7799999999984,328.725385956481,328.889168071151
51.7899999999984,328.726151102001,328.889835078458
51.7999999999984,328.72691578833,328.890501685049
51.8099999999984,328.727680015744,328.891167891167
51.8199999999984,328.728443784517,328.891833697053
51.8299999999984,328.729207094924,328.892499102947
51.8399999999984,328.72996994724,328.89316410909
51.8499999999984,328.73073234174,328.893828715723
51.8599999999984,328.731494278699,328.894492923087
51.8699999999984,328.73225575839,328.895156731421
51.8799999999984,328.733016781088,328.895820140966
51.8899999999984,328.733777347066,328.896483151962
51.8999999999984,328.734537456599,328.897145764649
51.9099999999984,328.73529710996,328.897807979266
51.9199999999984,328.736056307423,328.898469796053
51.9299999999984,328.736815049261,328.899131215251
51.9399999999984,328.737573335746,328.899792237097
51.9499999999984,328.738331167153,328.900452861831
51.9599999999984,328.739088543754,328.901113089692
51.9699999999984,328.739845465822,328.90177292092
51.9799999999984,328.740601933628,328.902432355752
51.9899999999984,328.741357947446,328.903091394428
51.9999999999984,328.742113507548,328.903750037185
52.0099999999984,328.742868614205,328.904408284263
52.0199999999984,328.74362326769,328.905066135899
52.0299999999984,328.744377468275,328.905723592331
52.0399999999984,328.74513121623,328.906380653798
52.0499999999984,328.745884511827,328.907037320536
52.0599999999984,328.746637355337,328.907693592784
52.0699999999984,328.747389747032,328.908349470779
52.0799999999984,328.748141687182,328.909004954759
52.0899999999984,328.748893176058,328.909660044959
52.0999999999984,328.749644213931,328.910314741618
52.1099999999984,328.750394801071,328.910969044973
52.1199999999984,328.751144937748,328.911622955259
52.1299999999984,328.751894624232,328.912276472714
52.1399999999984,328.752643860793,328.912929597574
52.1499999999984,328.753392647702,328.913582330075
52.1599999999984,328.754140985227,328.914234670454
52.1699999999984,328.754888873637,328.914886618946
52.1799999999984,328.755636313204,328.915538175788
52.1899999999984,328.756383304194,328.916189341214
52.1999999999984,328.757129846878,328.916840115462
52.2099999999984,328.757875941524,328.917490498765
52.2199999999984,328.758621588401,328.91814049136
52.2299999999983,328.759366787776,328.918790093481
52.2399999999983,328.76011153992,328.919439305363
52.2499999999983,328.760855845099,328.920088127242
52.2599999999983,328.761599703582,328.920736559352
52.2699999999983,328.762343115636,328.921384601928
52.2799999999983,328.763086081529,328.922032255204
52.2899999999983,328.763828601529,328.922679519414
52.2999999999983,328.764570675903,328.923326394793
52.3099999999983,328.765312304919,328.923972881574
52.3199999999983,328.766053488842,328.924618979992
52.3299999999983,328.76679422794,328.92526469028
52.3399999999983,328.767534522481,328.925910012671
52.3499999999983,328.76827437273,328.9265549474
52.3599999999983,328.769013778953,328.927199494699
52.3699999999983,328.769752741417,328.927843654802
52.3799999999983,328.770491260389,328.928487427941
52.3899999999983,328.771229336133,328.929130814351
52.3999999999983,328.771966968917,328.929773814262
52.4099999999983,328.772704159004,328.930416427908
52.4199999999983,328.773440906661,328.931058655522
52.4299999999983,328.774177212154,328.931700497335
52.4399999999983,328.774913075746,328.93234195358
52.4499999999983,328.775648497704,328.932983024488
52.4599999999983,328.776383478291,328.933623710293
52.4699999999983,328.777118017773,328.934264011225
52.4799999999983,328.777852116414,328.934903927516
52.4899999999983,328.778585774479,328.935543459398
52.4999999999983,328.779318992231,328.936182607101
52.5099999999983,328.780051769934,328.936821370858
52.5199999999983,328.780784107853,328.937459750899
52.5299999999983,328.781516006252,328.938097747455
52.5399999999983,328.782247465393,328.938735360756
52.5499999999983,328.78297848554,328.939372591034
52.5599999999983,328.783709066956,328.940009438519
52.5699999999983,328.784439209904,328.940645903442
52.5799999999983,328.785168914648,328.941281986032
52.5899999999983,328.78589818145,328.941917686519
52.5999999999983,328.786627010573,328.942553005134
52.6099999999983,328.787355402278,328.943187942106
52.6199999999983,328.788083356829,328.943822497665
52.6299999999983,328.788810874488,328.944456672041
52.6399999999983,328.789537955516,328.945090465462
52.6499999999983,328.790264600175,328.945723878159
52.6599999999983,328.790990808727,328.946356910359
52.6699999999983,328.791716581433,328.946989562293
52.6799999999983,328.792441918555,328.947621834189
52.6899999999983,328.793166820354,328.948253726275
52.6999999999983,328.793891287092,328.948885238781
52.7099999999983,328.794615319028,328.949516371934
52.7199999999983,328.795338916423,328.950147125963
52.7299999999982,328.796062079539,328.950777501096
52.7399999999982,328.796784808635,328.951407497561
52.7499999999982,328.797507103972,328.952037115586
52.7599999999982,328.79822896581,328.952666355398
52.7699999999982,328.798950394409,328.953295217226
52.7799999999982,328.799671390029,328.953923701296
52.7899999999982,328.800391952929,328.954551807836
52.7999999999982,328.801112083368,328.955179537073
52.8099999999982,328.801831781607,328.955806889234
52.8199999999982,328.802551047904,328.956433864545
52.8299999999982,328.803269882518,328.957060463235
52.8399999999982,328.803988285709,328.957686685529
52.8499999999982,328.804706257734,328.958312531653
52.8599999999982,328.805423798852,328.958938001835
52.8699999999982,328.806140909323,328.9595630963
52.8799999999982,328.806857589403,328.960187815274
52.8899999999982,328.807573839351,328.960812158984
52.8999999999982,328.808289659426,328.961436127655
52.9099999999982,328.809005049884,328.962059721512
52.9199999999982,328.809720010983,328.962682940782
52.9299999999982,328.810434542982,328.96330578569
52.9399999999982,328.811148646137,328.96392825646
52.9499999999982,328.811862320705,328.964550353318
52.9599999999982,328.812575566943,328.96517207649
52.9699999999982,328.813288385109,328.965793426199
52.9799999999982,328.814000775459,328.96641440267
52.9899999999982,328.814712738249,328.967035006129
52.9999999999982,328.815424273736,328.967655236799
53.0099999999982,328.816135382176,328.968275094905
53.0199999999982,328.816846063825,328.968894580671
53.0299999999982,328.817556318939,328.969513694321
53.0399999999982,328.818266147775,328.970132436079
53.0499999999982,328.818975550586,328.970750806168
53.0599999999982,328.81968452763,328.971368804812
53.0699999999982,328.820393079162,328.971986432236
53.0799999999982,328.821101205435,328.972603688661
53.0899999999982,328.821808906707,328.973220574311
53.0999999999982,328.82251618323,328.97383708941
53.1099999999982,328.823223035261,328.97445323418
53.1199999999982,328.823929463053,328.975069008844
53.1299999999982,328.824635466862,328.975684413625
53.1399999999982,328.825341046941,328.976299448745
53.1499999999982,328.826046203544,328.976914114427
53.1599999999982,328.826750936926,328.977528410893
53.1699999999982,328.827455247339,328.978142338364
53.1799999999982,328.828159135039,328.978755897064
53.1899999999982,328.828862600278,328.979369087214
53.1999999999982,328.82956564331,328.979981909035
53.2099999999982,328.830268264387,328.98059436275
53.2199999999982,328.830970463764,328.981206448579
53.2299999999981,328.831672241692,328.981818166744
53.2399999999981,328.832373598425,328.982429517466
53.2499999999981,328.833074534215,328.983040500967
53.2599999999981,328.833775049315,328.983651117467
53.2699999999981,328.834475143976,328.984261367187
53.2799999999981,328.835174818452,328.984871250347
53.2899999999981,328.835874072993,328.985480767168
53.2999999999981,328.836572907853,328.986089917871
53.3099999999981,328.837271323281,328.986698702676
53.3199999999981,328.837969319531,328.987307121803
53.3299999999981,328.838666896854,328.987915175471
53.3399999999981,328.8393640555,328.988522863902
53.3499999999981,328.84006079572,328.989130187313
53.3599999999981,328.840757117767,328.989737145926
53.3699999999981,328.84145302189,328.990343739959
53.3799999999981,328.84214850834,328.990949969632
53.3899999999981,328.842843577367,328.991555835165
53.3999999999981,328.843538229223,328.992161336775
53.4099999999981,328.844232464156,328.992766474682
53.4199999999981,328.844926282418,328.993371249105
53.4299999999981,328.845619684258,328.993975660262
53.4399999999981,328.846312669925,328.994579708373
53.4499999999981,328.84700523967,328.995183393655
53.4599999999981,328.847697393742,328.995786716326
53.4699999999981,328.84838913239,328.996389676605
53.4799999999981,328.849080455862,328.99699227471
53.4899999999981,328.84977136441,328.997594510859
53.4999999999981,328.85046185828,328.998196385269
53.5099999999981,328.851151937722,328.998797898158
53.5199999999981,328.851841602984,328.999399049743
53.5299999999981,328.852530854315,328.999999840242
53.5399999999981,328.853219691963,329.000600269872
53.5499999999981,328.853908116175,329.001200338851
53.5599999999981,328.854596127201,329.001800047394
53.5699999999981,328.855283725288,329.002399395719
53.5799999999981,328.855970910683,329.002998384043
53.5899999999981,328.856657683634,329.003597012581
53.5999999999981,328.857344044388,329.004195281552
53.6099999999981,328.858029993192,329.00479319117
53.6199999999981,328.858715530295,329.005390741652
53.6299999999981,328.859400655941,329.005987933213
53.6399999999981,328.860085370379,329.006584766071
53.6499999999981,328.860769673855,329.007181240441
53.6599999999981,328.861453566615,329.007777356537
53.6699999999981,328.862137048906,329.008373114577
53.6799999999981,328.862820120974,329.008968514775
53.6899999999981,328.863502783064,329.009563557346
53.6999999999981,328.864185035424,329.010158242506
53.7099999999981,328.864866878297,329.010752570469
53.7199999999981,328.865548311931,329.01134654145
53.7299999999981,328.86622933657,329.011940155665
53.739999999998,328.866909952461,329.012533413327
53.749999999998,328.867590159847,329.013126314652
53.759999999998,328.868269958974,329.013718859853
53.769999999998,328.868949350086,329.014311049144
53.779999999998,328.86962833343,329.014902882741
53.789999999998,328.870306909248,329.015494360856
53.799999999998,328.870985077786,329.016085483704
53.809999999998,328.871662839288,329.016676251498
53.819999999998,328.872340193997,329.017266664452
53.829999999998,328.873017142158,329.017856722779
53.839999999998,328.873693684016,329.018446426693
53.849999999998,328.874369819812,329.019035776406
53.859999999998,328.875045549791,329.019624772132
53.869999999998,328.875720874197,329.020213414084
53.879999999998,328.876395793272,329.020801702474
53.889999999998,328.87707030726,329.021389637515
53.899999999998,328.877744416404,329.02197721942
53.909999999998,328.878418120946,329.022564448401
53.919999999998,328.879091421129,329.02315132467
53.929999999998,328.879764317196,329.02373784844
53.939999999998,328.880436809389,329.024324019922
53.949999999998,328.88110889795,329.024909839329
53.959999999998,328.881780583121,329.025495306872
53.969999999998,328.882451865145,329.026080422762
53.979999999998,328.883122744262,329.026665187212
53.989999999998,328.883793220716,329.027249600432
53.999999999998,328.884463294746,329.027833662634
54.009999999998,328.885132966595,329.02841737403
54.019999999998,328.885802236504,329.029000734829
54.029999999998,328.886471104714,329.029583745243
54.039999999998,328.887139571466,329.030166405483
54.049999999998,328.887807637,329.030748715759
54.059999999998,328.888475301558,329.031330676281
54.069999999998,328.889142565379,329.031912287261
54.079999999998,328.889809428705,329.032493548908
54.089999999998,328.890475891775,329.033074461432
54.099999999998,328.891141954829,329.033655025044
54.109999999998,328.891807618107,329.034235239953
54.119999999998,328.89247288185,329.034815106368
54.129999999998,328.893137746296,329.035394624501
54.139999999998,328.893802211686,329.035973794559
54.149999999998,328.894466278258,329.036552616752
54.159999999998,328.895129946252,329.03713109129
54.169999999998,328.895793215906,329.037709218382
54.179999999998,328.896456087461,329.038286998236
54.189999999998,328.897118561154,329.038864431062
54.199999999998,328.897780637224,329.039441517068
54.209999999998,328.89844231591,329.040018256462
54.219999999998,328.89910359745,329.040594649454
54.229999999998,328.899764482082,329.041170696251
54.2399999999979,328.900424970045,329.041746397062
54.2499999999979,328.901085061575,329.042321752094
54.2599999999979,328.901744756912,329.042896761557
54.2699999999979,328.902404056292,329.043471425656
54.2799999999979,328.903062959954,329.044045744602
54.2899999999979,328.903721468134,329.044619718599
54.2999999999979,328.90437958107,329.045193347858
54.3099999999979,328.905037298998,329.045766632583
54.3199999999979,328.905694622156,329.046339572984
54.3299999999979,328.906351550781,329.046912169266
54.3399999999979,328.907008085109,329.047484421638
54.3499999999979,328.907664225376,329.048056330305
54.3599999999979,328.90831997182,329.048627895474
54.3699999999979,328.908975324676,329.049199117352
54.3799999999979,328.90963028418,329.049769996145
54.3899999999979,328.910284850568,329.050340532061
54.3999999999979,328.910939024076,329.050910725304
54.4099999999979,328.91159280494,329.051480576081
54.4199999999979,328.912246193395,329.052050084598
54.4299999999979,328.912899189677,329.052619251061
54.4399999999979,328.913551794021,329.053188075675
54.4499999999979,328.914204006661,329.053756558646
54.4599999999979,328.914855827834,329.05432470018
54.4699999999979,328.915507257773,329.054892500481
54.4799999999979,328.916158296713,329.055459959756
54.4899999999979,328.91680894489,329.056027078208
54.4999999999979,328.917459202536,329.056593856044
54.5099999999979,328.918109069887,329.057160293467
54.5199999999979,328.918758547177,329.057726390683
54.5299999999979,328.919407634639,329.058292147897
54.5399999999979,328.920056332508,329.058857565311
54.5499999999979,328.920704641017,329.059422643132
54.5599999999979,328.921352560399,329.059987381563
54.5699999999979,328.922000090889,329.060551780809
54.5799999999979,328.922647232719,329.061115841072
54.5899999999979,328.923293986122,329.061679562558
54.5999999999979,328.923940351332,329.062242945469
54.6099999999979,328.924586328581,329.06280599001
